timestamp,x,y,z,compass_hdg,bearing,yaw_error,vel_x,vel_y,vel_z,yaw_rate,estimated_state_x,estimated_state_y,desired_radius,distance_error
1757306999.4637246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757306999.6103933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757306999.7581782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757306999.9070756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.0569437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.206747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.3569725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.5081103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.656846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.8068483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307000.9570332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.108172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.2582374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.4067926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.5569794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.7069411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307001.858304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.0067334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.1589248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.3076618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.4575126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.60697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.7569487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307002.9069986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.0604434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.2068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.3569856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.5071974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.6570945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.8067877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307003.9574053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.1083179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.26719,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.4141772,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.562657,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.7077973,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307004.85841,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.008179,0.0,0.0,0.0,0.0,0.030078125,0.030078125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.159481,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.3076518,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.459302,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.6077647,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.7578104,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307005.90789,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.064067,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.2081332,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.3623586,0.0,0.0,0.0,0.0,0.030468750000000003,0.030468750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.5088274,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.6573787,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.80716,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307006.9568403,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307007.1078367,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1757307007.274759,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
