timestamp,x,y,z,compass_hdg,bearing,yaw_error,vel_x,vel_y,vel_z,yaw_rate,estimated_state_x,estimated_state_y,desired_radius,distance_error
1757309110.8762448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309110.9772012,-0.27491945028305054,1.2867878675460815,0.49471575021743774,148.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.127205,-0.27491945028305054,1.2867878675460815,0.49471575021743774,148.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.2748325,-0.27491945028305054,1.2867878675460815,0.49471575021743774,148.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.4269443,-0.27491945028305054,1.2867878675460815,0.49471575021743774,148.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.5761838,-0.2834666669368744,1.287015676498413,0.48652946949005127,148.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.727582,-0.2834666669368744,1.287015676498413,0.48652946949005127,148.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309111.8750534,-0.2834666669368744,1.287015676498413,0.48652946949005127,148.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.026335,-0.2834666669368744,1.287015676498413,0.48652946949005127,148.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.1779115,-0.2834666669368744,1.287015676498413,0.48652946949005127,148.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.3254867,-0.30498436093330383,1.2814404964447021,0.47270363569259644,149.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.4751482,-0.30498436093330383,1.2814404964447021,0.47270363569259644,149.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.6271312,-0.30498436093330383,1.2814404964447021,0.47270363569259644,149.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.774734,-0.30498436093330383,1.2814404964447021,0.47270363569259644,149.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309112.9251206,-0.3085552752017975,1.2734291553497314,0.4831717908382416,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309113.0775824,-0.3085552752017975,1.2734291553497314,0.4831717908382416,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309113.2291749,-0.3085552752017975,1.2734291553497314,0.4831717908382416,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309113.3780134,-0.3085552752017975,1.2734291553497314,0.4831717908382416,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309113.5254898,-0.3085552752017975,1.2734291553497314,0.4831717908382416,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1757309113.6763134,-0.302770733833313,1.2629847526550293,0.48739516735076904,149.51,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309113.8255715,-0.302770733833313,1.2629847526550293,0.48739516735076904,149.51,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309113.9833095,-0.302770733833313,1.2629847526550293,0.48739516735076904,149.51,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.1266341,-0.302770733833313,1.2629847526550293,0.48739516735076904,149.51,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.2768683,-0.302770733833313,1.2629847526550293,0.48739516735076904,149.51,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.424994,-0.3036304712295532,1.2455434799194336,0.4868776798248291,149.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.577207,-0.3036304712295532,1.2455434799194336,0.4868776798248291,149.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.72718,-0.3036304712295532,1.2455434799194336,0.4868776798248291,149.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309114.877503,-0.3036304712295532,1.2455434799194336,0.4868776798248291,149.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.0306444,-0.3015458285808563,1.244433045387268,0.48439380526542664,149.73,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.175897,-0.2921341359615326,1.2502574920654297,0.4789693355560303,149.86,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.326952,-0.2921341359615326,1.2502574920654297,0.4789693355560303,149.86,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.4761121,-0.2921341359615326,1.2502574920654297,0.4789693355560303,149.86,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.627329,-0.2921341359615326,1.2502574920654297,0.4789693355560303,149.86,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.785265,-0.28794488310813904,1.241439938545227,0.4795730412006378,150.05,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309115.9276166,-0.2883988320827484,1.2402757406234741,0.4801686704158783,150.05,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.0897117,-0.2883988320827484,1.2402757406234741,0.4801686704158783,150.05,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.225091,-0.2883988320827484,1.2402757406234741,0.4801686704158783,150.05,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.375968,-0.2883988320827484,1.2402757406234741,0.4801686704158783,150.05,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.5256317,-0.2958606779575348,1.237417221069336,0.4841004014015198,150.21,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.6768987,-0.2958606779575348,1.237417221069336,0.4841004014015198,150.21,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.8279324,-0.2958606779575348,1.237417221069336,0.4841004014015198,150.21,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309116.9767642,-0.2958606779575348,1.237417221069336,0.4841004014015198,150.21,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309117.126557,-0.2958606779575348,1.237417221069336,0.4841004014015198,150.21,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309117.277702,-0.3045377731323242,1.2166101932525635,0.5044547915458679,150.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309117.4272048,-0.3045377731323242,1.2166101932525635,0.5044547915458679,150.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
1757309117.574846,-0.3045377731323242,1.2166101932525635,0.5044547915458679,150.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7431614043837786,-3.896421891591907,5.0,0.0
